    0           0.67671200          -187.080874                    0 
    1           0.51135700          -187.103588           -0.0227139 
    2           0.23249000          -187.147215           -0.0663413 
    3           1.10243000          -187.125797            -0.044923 
    4           0.41556400          -187.156371           -0.0754974 
    5           0.21248100          -187.166748           -0.0858745 
    6           0.23896300          -187.175559           -0.0946851 
    7           0.15623000          -187.175565           -0.0946917 
    8           0.14416500          -187.180557           -0.0996834 
    9           0.12388000          -187.183982            -0.103108 
   10           0.05168500          -187.188251            -0.107377 
   11           0.10659800          -187.188409            -0.107536 
   12           0.06674100          -187.188280            -0.107406 
   13           0.09937600          -187.188326            -0.107452 
   14           0.06716400          -187.188326            -0.107452 
   15           0.08732100          -187.188342            -0.107468 
   16           0.07596100          -187.188341            -0.107468 
   17           0.08313900          -187.188337            -0.107463 
   18           0.07987400          -187.188316            -0.107442 
   19           0.02630200          -187.189337            -0.108464 
   20           0.02331600          -187.189658            -0.108784 
   21           0.02045600          -187.189929            -0.109056 
   22           0.03189500          -187.190091            -0.109217 
   23           0.02442600          -187.189940            -0.109066 
   24           0.02446500          -187.189952            -0.109078 
   25           0.01876100          -187.190384             -0.10951 
   26           0.02445900          -187.190323            -0.109449 
   27           0.01158200          -187.190347            -0.109473 
   28           0.01205000          -187.190349            -0.109475 
   29           0.01096400          -187.190345            -0.109471 
   30           0.01176700          -187.190350            -0.109476 
   31           0.01096100          -187.190345            -0.109471 
   32           0.01137600          -187.190349            -0.109476 
   33           0.01087200          -187.190345            -0.109471 
   34           0.01123200          -187.190349            -0.109475 
   35           0.01087400          -187.190345            -0.109471 
   36           0.01114700          -187.190349            -0.109475 
   37           0.01088500          -187.190345            -0.109472 
   38           0.01108700          -187.190348            -0.109474 
   39           0.01089300          -187.190346            -0.109472 
   40           0.03906300          -187.189989            -0.109116 
