    0           0.55758900          -125.533370                    0 
    1           4.95159400          -111.865707              13.6677 
    2           0.26904500          -126.359211            -0.825841 
    3           1.35265100          -126.355396            -0.822027 
    4           0.34312000          -126.612057             -1.07869 
    5           0.28072000          -126.614845             -1.08148 
    6           0.29945300          -126.616539             -1.08317 
    7           0.23056300          -126.623845             -1.09048 
    8           0.30045400          -126.631432             -1.09806 
    9           0.17478900          -126.635417             -1.10205 
   10           0.12380500          -126.635942             -1.10257 
   11           0.14673700          -126.635796             -1.10243 
   12           0.10807500          -126.636341             -1.10297 
   13           0.13637700          -126.635962             -1.10259 
   14           0.11418400          -126.636210             -1.10284 
   15           0.15498800          -126.635897             -1.10253 
   16           0.17375900          -126.635869              -1.1025 
   17           0.12261600          -126.636102             -1.10273 
   18           0.13509900          -126.635992             -1.10262 
   19           0.14703700          -126.635960             -1.10259 
   20           0.11385200          -126.636536             -1.10317 
   21           0.28420300          -126.630370               -1.097 
