    0           1.74028800          -128.564060                    0 
    1           3.28014700          -128.290912             0.273148 
    2           1.52303400          -128.518568            0.0454917 
    3           0.99630300          -128.544466            0.0195936 
    4           0.59438100          -128.552636            0.0114233 
    5           0.41565200          -128.555154           0.00890508 
    6           0.31151800          -128.556109           0.00795006 
    7           0.23543700          -128.555966           0.00809401 
    8           0.25178400          -128.556514           0.00754508 
    9           0.25532300          -128.556717           0.00734224 
   10           0.25135700          -128.556630            0.0074297 
   11           0.24653700          -128.556559           0.00750049 
   12           0.25337500          -128.556748           0.00731185 
   13           0.29898400          -128.557482           0.00657768 
   14           0.23848800          -128.556354           0.00770568 
   15           0.25545800          -128.556838           0.00722126 
   16           0.25416700          -128.556815            0.0072447 
   17           0.26186100          -128.557042           0.00701767 
   18           0.25110000          -128.556762           0.00729799 
   19           0.23068800          -128.556301           0.00775877 
   20           0.25851500          -128.556952           0.00710713 
   21           0.24036700          -128.556496           0.00756356 
   22           0.25422800          -128.556849           0.00721093 
   23           0.25286300          -128.556815           0.00724429 
   24           0.25283800          -128.556814           0.00724522 
   25           0.25527700          -128.556886           0.00717359 
   26           0.25000600          -128.556736           0.00732329 
   27           0.25998600          -128.557036           0.00702312 
   28           0.23900700          -128.556427           0.00763234 
   29           0.23031300          -128.556209           0.00785085 
   30           0.24724100          -128.556669           0.00739102 
   31           0.24912800          -128.556721           0.00733872 
   32           0.25311400          -128.556818           0.00724201 
   33           0.25854600          -128.556975           0.00708428 
   34           0.23370100          -128.556344           0.00771531 
   35           0.25307400          -128.556814            0.0072452 
   36           0.25138600          -128.556775            0.0072844 
   37           0.26084800          -128.557052           0.00700726 
   38           0.25248000          -128.556803           0.00725638 
   39           0.25265900          -128.556816           0.00724374 
   40           0.25328400          -128.556830           0.00722926 
   41           0.25601100          -128.556906           0.00715327 
   42           0.25303100          -128.556820           0.00723937 
   43           0.25369600          -128.556843           0.00721647 
   44           0.25274800          -128.556815           0.00724479 
   45           0.25637600          -128.556922           0.00713746 
   46           0.25265200          -128.556811           0.00724819 
   47           0.25259900          -128.556813           0.00724701 
   48           0.25279600          -128.556818           0.00724162 
   49           0.25566500          -128.556898           0.00716143 
   50           0.25308700          -128.556822           0.00723735 
   51           0.25377400          -128.556845           0.00721448 
   52           0.25303700          -128.556822           0.00723754 
   53           0.25313600          -128.556828           0.00723157 
   54           0.25280700          -128.556818             0.007242 
   55           0.25608500          -128.556913           0.00714643 
   56           0.25274900          -128.556814           0.00724542 
   57           0.25272600          -128.556816           0.00724332 
   58           0.25281400          -128.556818           0.00724122 
   59           0.25595100          -128.556909            0.0071507 
   60           0.25284900          -128.556817           0.00724283 
   61           0.25292800          -128.556822           0.00723786 
   62           0.25277400          -128.556817           0.00724237 
   63           0.25592900          -128.556908           0.00715167 
   64           0.25283200          -128.556816           0.00724336 
   65           0.25295300          -128.556822           0.00723715 
   66           0.25276900          -128.556817           0.00724264 
   67           0.25593000          -128.556908            0.0071512 
   68           0.25282600          -128.556816           0.00724344 
   69           0.25286000          -128.556820           0.00723968 
   70           0.25277800          -128.556817           0.00724216 
   71           0.25589800          -128.556907           0.00715272 
   72           0.25281800          -128.556816            0.0072437 
   73           0.25287900          -128.556820           0.00723916 
   74           0.25277800          -128.556817           0.00724221 
   75           0.25591700          -128.556908           0.00715199 
   76           0.25283700          -128.556816           0.00724306 
   77           0.25289300          -128.556821           0.00723873 
   78           0.25277600          -128.556817           0.00724225 
   79           0.25593000          -128.556908           0.00715165 
   80           0.25283400          -128.556816           0.00724327 
   81           0.25293300          -128.556822            0.0072377 
   82           0.25277000          -128.556817           0.00724245 
   83           0.25588000          -128.556907           0.00715291 
   84           0.25283300          -128.556816           0.00724332 
   85           0.25285400          -128.556820           0.00723983 
   86           0.25278100          -128.556817           0.00724209 
   87           0.25590500          -128.556907            0.0071524 
   88           0.25283300          -128.556816           0.00724335 
   89           0.25291000          -128.556821           0.00723832 
   90           0.25276900          -128.556817           0.00724242 
   91           0.25590600          -128.556907           0.00715227 
   92           0.25284100          -128.556816           0.00724308 
   93           0.25288700          -128.556821            0.0072389 
   94           0.25277600          -128.556817           0.00724224 
   95           0.25591200          -128.556907           0.00715213 
   96           0.25282800          -128.556816           0.00724341 
   97           0.25292000          -128.556821           0.00723807 
   98           0.25277300          -128.556817            0.0072424 
