    0           0.69927500          -126.711084                    0 
    1           0.28161000          -126.636221            0.0748631 
    2           0.21034200          -126.638717            0.0723667 
    3           0.16047800          -126.640487             0.070597 
    4           0.08560400          -126.641860            0.0692243 
    5           0.04457400          -126.642522             0.068562 
    6           0.03561100          -126.642577            0.0685071 
    7           0.01250100          -126.642838            0.0682464 
    8           0.05370700          -126.642789            0.0682953 
    9           0.00792300          -126.643027            0.0680573 
