    0           2.62827000          -145.291219                    0 
    1           2.50425400          -145.961083            -0.669864 
    2           1.89551300          -147.678798             -2.38758 
    3           1.46214000          -149.245497             -3.95428 
    4           1.02513200          -149.606026             -4.31481 
    5           0.55470700          -149.963492             -4.67227 
    6           0.30951800          -150.090500             -4.79928 
    7           0.65619600          -150.159350             -4.86813 
    8           0.56317600          -150.234847             -4.94363 
    9           0.33392700          -150.302711             -5.01149 
   10           0.10200100          -150.336627             -5.04541 
   11           0.04605200          -150.340142             -5.04892 
   12           0.05465000          -150.340113             -5.04889 
   13           0.04679300          -150.340079             -5.04886 
   14           0.04708900          -150.340269             -5.04905 
   15           0.04669100          -150.340122              -5.0489 
   16           0.04553500          -150.340117              -5.0489 
   17           0.04724900          -150.340208             -5.04899 
   18           0.04572800          -150.340113             -5.04889 
   19           0.04507300          -150.340125             -5.04891 
   20           0.04571000          -150.340133             -5.04891 
   21           0.04547600          -150.340128             -5.04891 
   22           0.04617000          -150.340175             -5.04896 
   23           0.04648400          -150.340205             -5.04899 
   24           0.04549200          -150.340128             -5.04891 
   25           0.04564600          -150.340142             -5.04892 
   26           0.04695000          -150.340131             -5.04891 
   27           0.04752500          -150.340166             -5.04895 
   28           0.34099700          -150.303640             -5.01242 
